timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,pitch,roll,azimuth,filtered_accel_x,filtered_accel_y,filtered_accel_z,device_state
1772088862825,-1.8513165,4.177882,8.9124155,-0.14261217,-0.1916143,-0.035952646,25.310167,10.730352,0.0,-1.6355989,4.1544185,8.631098,HELD_IN_HAND
1772088862757,-1.5580268,4.086902,8.88608,-0.03195791,-0.04447476,0.022503695,23.73821,10.509664,0.0,-1.6559496,3.9924514,8.926302,HELD_IN_HAND
1772088862757,-1.5580268,4.086902,8.88608,-0.03195791,-0.04447476,0.022503695,23.73821,10.509664,0.0,-1.6559496,3.9924514,8.926302,HELD_IN_HAND
1772088862757,-1.5580268,4.086902,8.88608,-0.03195791,-0.04447476,0.022503695,23.73821,10.509664,0.0,-1.6559496,3.9924514,8.926302,STATIONARY
1772088862687,-1.75076,4.2413282,8.147469,-0.31265488,-0.039414756,0.07776424,28.53396,13.965768,0.0,-1.9197906,4.3251257,7.7195044,HELD_IN_HAND
1772088862687,-1.75076,4.2413282,8.147469,-0.31265488,-0.039414756,0.07776424,28.53396,13.965768,0.0,-1.9197906,4.3251257,7.7195044,HELD_IN_HAND
1772088862686,-1.75076,4.2413282,8.147469,-0.31265488,-0.039414756,0.07776424,28.53396,13.965768,0.0,-1.9197906,4.3251257,7.7195044,HELD_IN_HAND
1772088862623,-1.8429368,4.497508,7.7608047,0.013582111,0.12849742,0.06538056,27.547916,14.702978,0.0,-2.1854272,4.4915223,8.3285885,UNKNOWN
1772088862622,-1.8429368,4.497508,7.7608047,0.013582111,0.12849742,0.06538056,27.547916,14.702978,0.0,-2.1854272,4.4915223,8.3285885,UNKNOWN
1772088862621,-1.8429368,4.497508,7.7608047,0.013582111,0.12849742,0.06538056,27.547916,14.702978,0.0,-2.1854272,4.4915223,8.3285885,UNKNOWN
1772088862558,-2.6713305,4.7680526,8.263587,0.5245092,0.47510758,0.08735162,22.50863,7.0121784,0.0,-1.1597512,3.936666,9.428846,UNKNOWN
1772088862557,-2.6713305,4.7680526,8.263587,0.5245092,0.47510758,0.08735162,22.50863,7.0121784,0.0,-1.1597512,3.936666,9.428846,UNKNOWN
1772088862555,-2.6713305,4.7680526,8.263587,0.5245092,0.47510758,0.08735162,22.50863,7.0121784,0.0,-1.1597512,3.936666,9.428846,UNKNOWN
1772088862486,-0.6985083,4.296395,8.728063,0.17776588,0.899482,0.002929475,26.823437,3.810249,0.0,-0.4993108,3.7993584,7.497204,UNKNOWN
1772088862486,-0.6985083,4.296395,8.728063,0.17776588,0.899482,0.002929475,26.823437,3.810249,0.0,-0.4993108,3.7993584,7.497204,UNKNOWN
1772088862485,-0.6985083,4.296395,8.728063,0.17776588,0.899482,0.002929475,26.823437,3.810249,0.0,-0.4993108,3.7993584,7.497204,UNKNOWN
1772088862421,-0.39444473,3.3554738,8.252813,0.31904647,0.82131827,0.15006901,17.920124,0.8713821,0.0,-0.15514426,3.2989705,10.2003765,HELD_IN_HAND
1772088862420,-0.39444473,3.3554738,8.252813,0.31904647,0.82131827,0.15006901,17.920124,0.8713821,0.0,-0.15514426,3.2989705,10.2003765,HELD_IN_HAND
1772088862419,-0.39444473,3.3554738,8.252813,0.31904647,0.82131827,0.15006901,17.920124,0.8713821,0.0,-0.15514426,3.2989705,10.2003765,HELD_IN_HAND
1772088862352,-0.2100912,3.1352072,10.33936,0.39934072,0.41398808,0.020905798,19.673315,1.3294941,0.0,-0.21583728,3.3259053,9.300037,HELD_IN_HAND
1772088862351,-0.2100912,3.1352072,10.33936,0.39934072,0.41398808,0.020905798,19.673315,1.3294941,0.0,-0.21583728,3.3259053,9.300037,HELD_IN_HAND
1772088862351,-0.2100912,3.1352072,10.33936,0.39934072,0.41398808,0.020905798,19.673315,1.3294941,0.0,-0.21583728,3.3259053,9.300037,HELD_IN_HAND
1772088862296,0.109534726,3.6056678,8.457518,0.104795314,-0.023169484,-0.026365275,20.09162,0.6183595,0.0,-0.09864112,3.3432631,9.139505,HELD_IN_HAND
1772088862296,0.109534726,3.6056678,8.457518,0.104795314,-0.023169484,-0.026365275,20.09162,0.6183595,0.0,-0.09864112,3.3432631,9.139505,HELD_IN_HAND
1772088862296,0.109534726,3.6056678,8.457518,0.104795314,-0.023169484,-0.026365275,20.09162,0.6183595,0.0,-0.09864112,3.3432631,9.139505,HELD_IN_HAND
1772088862228,-0.05566519,3.13401,9.259575,0.29361328,-0.023568958,-0.03062633,18.400883,0.5549896,0.0,-0.089902274,3.0876822,9.281003,HELD_IN_HAND
1772088862228,-0.05566519,3.13401,9.259575,0.29361328,-0.023568958,-0.03062633,18.400883,0.5549896,0.0,-0.089902274,3.0876822,9.281003,HELD_IN_HAND
1772088862227,-0.05566519,3.13401,9.259575,0.29361328,-0.023568958,-0.03062633,18.400883,0.5549896,0.0,-0.089902274,3.0876822,9.281003,HELD_IN_HAND
1772088862179,-0.05566519,3.13401,9.259575,0.15752587,-0.04620581,-0.0014647375,17.931597,1.2454119,0.0,-0.20410569,3.0388403,9.388502,STATIONARY
1772088862178,-0.24720132,3.0550013,9.556456,0.15752587,-0.04620581,-0.0014647375,17.632376,1.5551366,0.0,-0.25653872,3.0044837,9.449315,STATIONARY
